task_id,source,category,model,strategy,run_number,passed,error_type,input_tokens,output_tokens,retrieval_latency_ms,llm_latency_ms,total_latency_ms,estimated_cost_usd,execution_time_s,few_shot_ids,rag_doc_ids,error_msg
mbpp_637,MBPP,C_borderline,openai/gpt-oss-20b,S3,1,False,runtime_error,702,375,20.0,800.21,820.21,8.62e-05,0.0776,"[""fs_605"", ""fs_762""]","[""rag_edge_cases_checklist"", ""rag_bit_manipulation"", ""rag_two_pointers""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmpx2ytc5ys.py"", line 12, in <module>
    assert noprofit_noloss(1500,1200)==False
           ~~~~~~~~~~~~~~~^^^^^^^^^^^
Typ"
mbpp_644,MBPP,C_borderline,openai/gpt-oss-20b,S3,1,False,assertion_error,660,348,14.78,795.96,810.74,8.06e-05,0.078,"[""fs_743"", ""fs_604""]","[""rag_sorting_custom_keys"", ""rag_monotonic_stack"", ""rag_matrix_2d_grid""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmpzu0gjt34.py"", line 17, in <module>
    assert reverse_Array_Upto_K([1, 2, 3, 4, 5, 6],4) == [4, 3, 2, 1, 5, 6]
          "
mbpp_67,MBPP,C_borderline,openai/gpt-oss-20b,S3,1,True,,715,710,19.92,1248.13,1268.05,0.000114,0.0469,"[""fs_623"", ""fs_603""]","[""rag_itertools_combinations"", ""rag_bit_manipulation"", ""rag_dynamic_programming_1d""]",
mbpp_722,MBPP,C_borderline,openai/gpt-oss-20b,S3,1,True,,735,217,29.24,753.47,782.71,7.62e-05,0.0591,"[""fs_753"", ""fs_740""]","[""rag_sorting_custom_keys"", ""rag_edge_cases_checklist"", ""rag_monotonic_stack""]",
mbpp_723,MBPP,C_borderline,openai/gpt-oss-20b,S3,1,True,,718,107,21.88,566.08,587.96,6.6e-05,0.044,"[""fs_728"", ""fs_760""]","[""rag_bit_manipulation"", ""rag_hashmap_counter"", ""rag_edge_cases_checklist""]",
mbpp_739,MBPP,C_borderline,openai/gpt-oss-20b,S3,1,False,runtime_error,793,1024,20.86,1503.8,1524.66,0.0001454,0.0693,"[""fs_603"", ""fs_755""]","[""rag_math_gcd_lcm"", ""rag_binary_search"", ""rag_type_conversions""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmpcc3a5tfx.py"", line 4, in <module>
    assert find_Index(2) == 4
           ^^^^^^^^^^
NameError: name 'find_Index' is not"
mbpp_741,MBPP,C_borderline,openai/gpt-oss-20b,S3,1,True,,645,123,19.58,858.16,877.74,6.14e-05,0.0393,"[""fs_602"", ""fs_760""]","[""rag_string_manipulation"", ""rag_hashmap_counter"", ""rag_regex_patterns""]",
mbpp_757,MBPP,C_borderline,openai/gpt-oss-20b,S3,1,True,,671,346,35.75,890.66,926.41,8.14e-05,0.082,"[""fs_604"", ""fs_602""]","[""rag_hashmap_counter"", ""rag_string_manipulation"", ""rag_sorting_custom_keys""]",
mbpp_770,MBPP,C_borderline,openai/gpt-oss-20b,S3,1,True,,684,423,19.71,727.69,747.4,8.86e-05,0.0611,"[""fs_724"", ""fs_738""]","[""rag_bit_manipulation"", ""rag_math_gcd_lcm"", ""rag_itertools_combinations""]",
mbpp_779,MBPP,C_borderline,openai/gpt-oss-20b,S3,1,True,,723,96,22.86,502.33,525.19,6.55e-05,0.0651,"[""fs_758"", ""fs_750""]","[""rag_hashmap_counter"", ""rag_itertools_combinations"", ""rag_bit_manipulation""]",
humaneval_0,HumanEval,A_easy,openai/gpt-oss-20b,S3,1,True,,782,323,39.42,826.91,866.33,8.84e-05,0.0759,"[""fs_755"", ""fs_629""]","[""rag_edge_cases_checklist"", ""rag_bit_manipulation"", ""rag_binary_search""]",
humaneval_11,HumanEval,A_easy,openai/gpt-oss-20b,S3,1,True,,827,165,29.42,582.5,611.92,7.94e-05,0.0648,"[""fs_633"", ""fs_619""]","[""rag_type_conversions"", ""rag_bit_manipulation"", ""rag_string_manipulation""]",
humaneval_12,HumanEval,A_easy,openai/gpt-oss-20b,S3,1,True,,741,260,41.18,665.59,706.77,8.01e-05,0.0745,"[""fs_639"", ""fs_602""]","[""rag_string_manipulation"", ""rag_hashmap_counter"", ""rag_regex_patterns""]",
humaneval_13,HumanEval,A_easy,openai/gpt-oss-20b,S3,1,True,,883,196,29.3,619.81,649.11,8.63e-05,0.069,"[""fs_605"", ""fs_603""]","[""rag_math_gcd_lcm"", ""rag_prime_numbers_sieve"", ""rag_type_conversions""]",
humaneval_14,HumanEval,A_easy,openai/gpt-oss-20b,S3,1,True,,666,139,28.2,602.45,630.65,6.44e-05,0.0626,"[""fs_602"", ""fs_732""]","[""rag_string_manipulation"", ""rag_regex_patterns"", ""rag_sorting_custom_keys""]",
humaneval_15,HumanEval,A_easy,openai/gpt-oss-20b,S3,1,True,,727,221,26.72,623.95,650.67,7.58e-05,0.0543,"[""fs_619"", ""fs_732""]","[""rag_regex_patterns"", ""rag_string_manipulation"", ""rag_type_conversions""]",
humaneval_16,HumanEval,A_easy,openai/gpt-oss-20b,S3,1,True,,682,169,34.71,731.96,766.67,6.81e-05,0.0623,"[""fs_602"", ""fs_760""]","[""rag_hashmap_counter"", ""rag_string_manipulation"", ""rag_regex_patterns""]",
humaneval_17,HumanEval,A_easy,openai/gpt-oss-20b,S3,1,True,,849,358,47.25,840.76,888.01,9.66e-05,0.0609,"[""fs_603"", ""fs_629""]","[""rag_hashmap_counter"", ""rag_collections_deque"", ""rag_edge_cases_checklist""]",
humaneval_19,HumanEval,A_easy,openai/gpt-oss-20b,S3,1,True,,777,309,36.9,777.8,814.7,8.69e-05,0.0744,"[""fs_749"", ""fs_755""]","[""rag_sorting_custom_keys"", ""rag_heap_priority_queue"", ""rag_type_conversions""]",
humaneval_32,HumanEval,D_hard,openai/gpt-oss-20b,S3,1,False,syntax_error,990,1024,65.47,9866.21,9931.68,0.0001611,0.0893,"[""fs_632"", ""fs_633""]","[""rag_bit_manipulation"", ""rag_edge_cases_checklist"", ""rag_type_conversions""]","File ""C:\Users\dell\AppData\Local\Temp\tmpyw86d9vv.py"", line 4
    """"""Find a real root of an odd\u2011degree polynomial given by coefficients
    ^
SyntaxError: unterminated triple-quoted string liter"
humaneval_36,HumanEval,D_hard,openai/gpt-oss-20b,S3,1,True,,849,680,25.3,1356.3,1381.6,0.0001223,0.0564,"[""fs_603"", ""fs_605""]","[""rag_type_conversions"", ""rag_bit_manipulation"", ""rag_math_gcd_lcm""]",
humaneval_39,HumanEval,D_hard,openai/gpt-oss-20b,S3,1,True,,909,429,30.67,8024.75,8055.42,0.000107,0.0515,"[""fs_605"", ""fs_603""]","[""rag_prime_numbers_sieve"", ""rag_type_conversions"", ""rag_math_gcd_lcm""]",
mbpp_18,MBPP,D_hard,openai/gpt-oss-20b,S3,1,False,runtime_error,657,613,18.08,1104.14,1122.22,0.0001016,0.102,"[""fs_748"", ""fs_602""]","[""rag_string_manipulation"", ""rag_regex_patterns"", ""rag_hashmap_counter""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmp_coh2b27.py"", line 6, in <module>
    assert remove_dirty_chars(""probasscurve"", ""pros"") == 'bacuve'
           ^^^^^^^^^^"
mbpp_56,MBPP,D_hard,openai/gpt-oss-20b,S3,1,False,runtime_error,710,288,15.99,5558.49,5574.48,7.98e-05,0.0907,"[""fs_755"", ""fs_629""]","[""rag_bit_manipulation"", ""rag_sorting_custom_keys"", ""rag_type_conversions""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmpw2tzgm9v.py"", line 9, in <module>
    assert check(70) == False
           ^^^^^
NameError: name 'check' is not defined"
humaneval_1,HumanEval,B_gap,openai/gpt-oss-20b,S3,2,True,,727,733,39.42,1382.33,1421.75,0.0001168,0.0709,"[""fs_640"", ""fs_725""]","[""rag_string_manipulation"", ""rag_regex_patterns"", ""rag_edge_cases_checklist""]",
humaneval_10,HumanEval,B_gap,openai/gpt-oss-20b,S3,2,False,runtime_error,716,1024,57.94,6729.83,6787.77,0.0001392,0.091,"[""fs_604"", ""fs_643""]","[""rag_two_pointers"", ""rag_string_manipulation"", ""rag_regex_patterns""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmpvt_1iaw1.py"", line 16, in <module>
    check(make_palindrome)
          ^^^^^^^^^^^^^^^
NameError: name 'make_palindrome'"
humaneval_33,HumanEval,B_gap,openai/gpt-oss-20b,S3,2,True,,856,466,42.55,1122.82,1165.37,0.0001058,0.0603,"[""fs_755"", ""fs_754""]","[""rag_sorting_custom_keys"", ""rag_heap_priority_queue"", ""rag_set_operations""]",
humaneval_40,HumanEval,B_gap,openai/gpt-oss-20b,S3,2,True,,865,613,55.52,13141.01,13196.53,0.0001182,0.0563,"[""fs_728"", ""fs_744""]","[""rag_edge_cases_checklist"", ""rag_bit_manipulation"", ""rag_set_operations""]",
humaneval_41,HumanEval,B_gap,openai/gpt-oss-20b,S3,2,True,,1103,483,37.6,1153.64,1191.24,0.0001269,0.053,"[""fs_603"", ""fs_721""]","[""rag_collections_deque"", ""rag_bit_manipulation"", ""rag_binary_search""]",
humaneval_9,HumanEval,B_gap,openai/gpt-oss-20b,S3,2,True,,738,221,33.14,7835.97,7869.11,7.67e-05,0.0754,"[""fs_611"", ""fs_753""]","[""rag_heap_priority_queue"", ""rag_collections_deque"", ""rag_sorting_custom_keys""]",
mbpp_11,MBPP,B_gap,openai/gpt-oss-20b,S3,2,True,,655,333,16.76,526.05,542.81,7.9e-05,0.0608,"[""fs_602"", ""fs_640""]","[""rag_string_manipulation"", ""rag_regex_patterns"", ""rag_hashmap_counter""]",
mbpp_14,MBPP,B_gap,openai/gpt-oss-20b,S3,2,True,,703,194,19.5,599.57,619.07,7.18e-05,0.0603,"[""fs_742"", ""fs_731""]","[""rag_math_geometry"", ""rag_math_gcd_lcm"", ""rag_binary_search""]",
mbpp_16,MBPP,B_gap,openai/gpt-oss-20b,S3,2,True,,642,350,16.62,728.47,745.09,7.94e-05,0.0714,"[""fs_624"", ""fs_631""]","[""rag_string_manipulation"", ""rag_edge_cases_checklist"", ""rag_regex_patterns""]",
mbpp_61,MBPP,B_gap,openai/gpt-oss-20b,S3,2,False,syntax_error,650,1024,16.57,9339.28,9355.85,0.0001339,0.0941,"[""fs_724"", ""fs_639""]","[""rag_regex_patterns"", ""rag_prefix_sums"", ""rag_hashmap_counter""]","File ""C:\Users\dell\AppData\Local\Temp\tmpua7ua3un.py"", line 6
    assert count_Substrings('112112') == 6
IndentationError: expected an indented block after 'for' statement on line 3"
mbpp_620,MBPP,B_gap,openai/gpt-oss-20b,S3,2,True,,638,412,16.35,853.64,869.99,8.4e-05,0.0584,"[""fs_611"", ""fs_755""]","[""rag_itertools_combinations"", ""rag_math_gcd_lcm"", ""rag_heap_priority_queue""]",
mbpp_627,MBPP,B_gap,openai/gpt-oss-20b,S3,2,False,assertion_error,679,296,17.53,5946.38,5963.91,7.8e-05,0.0974,"[""fs_755"", ""fs_753""]","[""rag_sorting_custom_keys"", ""rag_heap_priority_queue"", ""rag_math_gcd_lcm""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmpx0qtck93.py"", line 14, in <module>
    assert find_First_Missing([2,3,5,8,9]) == 0
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^"
mbpp_63,MBPP,B_gap,openai/gpt-oss-20b,S3,2,False,runtime_error,745,473,19.16,924.42,943.58,9.74e-05,0.107,"[""fs_740"", ""fs_763""]","[""rag_set_operations"", ""rag_itertools_combinations"", ""rag_edge_cases_checklist""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmpfav6ve8_.py"", line 17, in <module>
    assert max_difference([(3, 5), (1, 7), (10, 3), (1, 2)]) == 7
           ~~~~~~~~~"
mbpp_641,MBPP,B_gap,openai/gpt-oss-20b,S3,2,True,,842,271,18.74,10763.02,10781.76,8.9e-05,0.0602,"[""fs_752"", ""fs_623""]","[""rag_bit_manipulation"", ""rag_recursion_base_cases"", ""rag_prime_numbers_sieve""]",
mbpp_72,MBPP,B_gap,openai/gpt-oss-20b,S3,2,True,,780,862,410.16,1377.18,1787.34,0.0001314,0.0704,"[""fs_763"", ""fs_616""]","[""rag_type_conversions"", ""rag_bit_manipulation"", ""rag_math_gcd_lcm""]",
mbpp_734,MBPP,B_gap,openai/gpt-oss-20b,S3,2,True,,733,816,59.14,1310.29,1369.43,0.0001239,0.0563,"[""fs_758"", ""fs_728""]","[""rag_prefix_sums"", ""rag_itertools_combinations"", ""rag_edge_cases_checklist""]",
mbpp_745,MBPP,B_gap,openai/gpt-oss-20b,S3,2,True,,696,279,29.52,752.27,781.79,7.8e-05,0.0752,"[""fs_629"", ""fs_619""]","[""rag_regex_patterns"", ""rag_math_gcd_lcm"", ""rag_type_conversions""]",
mbpp_747,MBPP,B_gap,openai/gpt-oss-20b,S3,2,False,assertion_error,680,648,31.77,12338.18,12369.95,0.0001062,0.1311,"[""fs_754"", ""fs_602""]","[""rag_hashmap_counter"", ""rag_sliding_window"", ""rag_monotonic_stack""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmpyxk1o4fe.py"", line 29, in <module>
    assert lcs_of_three('AGGT12', '12TXAYB', '12XBA') == 2
           ^^^^^^^^^^^^^^^^"
humaneval_20,HumanEval,C_borderline,openai/gpt-oss-20b,S3,2,True,,829,546,93.24,1304.17,1397.41,0.00011,0.0823,"[""fs_755"", ""fs_753""]","[""rag_sorting_custom_keys"", ""rag_heap_priority_queue"", ""rag_binary_search""]",
mbpp_608,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,False,syntax_error,887,1024,25.04,9940.54,9965.58,0.0001529,0.1359,"[""fs_623"", ""fs_752""]","[""rag_bit_manipulation"", ""rag_type_conversions"", ""rag_prime_numbers_sieve""]","File ""C:\Users\dell\AppData\Local\Temp\tmplr_0l9hf.py"", line 8
    first = prev_row[-
                    ^
SyntaxError: '[' was never closed"
mbpp_612,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,False,runtime_error,757,160,35.01,632.81,667.82,7.34e-05,0.1872,"[""fs_728"", ""fs_758""]","[""rag_collections_deque"", ""rag_set_operations"", ""rag_itertools_combinations""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmpk3y0j4oh.py"", line 10, in <module>
    assert merge([['x', 'y','z' ], ['a', 'b','c'], ['m', 'n','o']]) == [['x', 'a', 'm'"
mbpp_614,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,False,assertion_error,619,324,30.43,8960.89,8991.32,7.54e-05,0.115,"[""fs_615"", ""fs_750""]","[""rag_prefix_sums"", ""rag_edge_cases_checklist"", ""rag_itertools_combinations""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmp9l_43_vg.py"", line 12, in <module>
    assert cummulative_sum([(1, 3), (5, 6, 7), (2, 6)]) == 30
           ^^^^^^^^^^^^^"
mbpp_637,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,False,runtime_error,702,345,17.87,766.32,784.19,8.38e-05,0.1147,"[""fs_605"", ""fs_762""]","[""rag_edge_cases_checklist"", ""rag_bit_manipulation"", ""rag_two_pointers""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmpussxe0lj.py"", line 8, in <module>
    assert noprofit_noloss(1500,1200)==False
           ~~~~~~~~~~~~~~~^^^^^^^^^^^
Type"
mbpp_67,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,True,,715,487,27.58,6092.43,6120.01,9.62e-05,0.0639,"[""fs_623"", ""fs_603""]","[""rag_itertools_combinations"", ""rag_bit_manipulation"", ""rag_dynamic_programming_1d""]",
mbpp_722,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,True,,735,193,47.39,615.66,663.05,7.42e-05,0.0708,"[""fs_753"", ""fs_740""]","[""rag_sorting_custom_keys"", ""rag_edge_cases_checklist"", ""rag_monotonic_stack""]",
mbpp_723,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,True,,718,130,26.87,4401.88,4428.75,6.78e-05,0.0744,"[""fs_728"", ""fs_760""]","[""rag_bit_manipulation"", ""rag_hashmap_counter"", ""rag_edge_cases_checklist""]",
mbpp_726,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,True,,638,135,37.91,554.16,592.07,6.18e-05,0.0725,"[""fs_750"", ""fs_616""]","[""rag_itertools_combinations"", ""rag_dynamic_programming_1d"", ""rag_recursion_base_cases""]",
mbpp_739,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,True,,793,529,38.43,6808.45,6846.88,0.0001058,0.0642,"[""fs_603"", ""fs_755""]","[""rag_math_gcd_lcm"", ""rag_binary_search"", ""rag_type_conversions""]",
mbpp_741,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,True,,645,113,21.35,800.61,821.96,6.06e-05,0.0793,"[""fs_602"", ""fs_760""]","[""rag_string_manipulation"", ""rag_hashmap_counter"", ""rag_regex_patterns""]",
mbpp_757,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,True,,671,427,30.02,7027.96,7057.98,8.78e-05,0.0751,"[""fs_604"", ""fs_602""]","[""rag_hashmap_counter"", ""rag_string_manipulation"", ""rag_sorting_custom_keys""]",
mbpp_770,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,True,,684,204,21.04,665.27,686.31,7.1e-05,0.0799,"[""fs_724"", ""fs_738""]","[""rag_bit_manipulation"", ""rag_math_gcd_lcm"", ""rag_itertools_combinations""]",
mbpp_779,MBPP,C_borderline,openai/gpt-oss-20b,S3,2,True,,723,126,27.05,6648.59,6675.64,6.79e-05,0.0575,"[""fs_758"", ""fs_750""]","[""rag_hashmap_counter"", ""rag_itertools_combinations"", ""rag_bit_manipulation""]",
humaneval_0,HumanEval,A_easy,openai/gpt-oss-20b,S3,2,True,,782,321,51.13,774.55,825.68,8.82e-05,0.0803,"[""fs_755"", ""fs_629""]","[""rag_edge_cases_checklist"", ""rag_bit_manipulation"", ""rag_binary_search""]",
humaneval_11,HumanEval,A_easy,openai/gpt-oss-20b,S3,2,True,,827,202,48.4,5672.5,5720.9,8.23e-05,0.0906,"[""fs_633"", ""fs_619""]","[""rag_type_conversions"", ""rag_bit_manipulation"", ""rag_string_manipulation""]",
humaneval_13,HumanEval,A_easy,openai/gpt-oss-20b,S3,2,True,,883,202,38.47,627.99,666.46,8.68e-05,0.0697,"[""fs_605"", ""fs_603""]","[""rag_math_gcd_lcm"", ""rag_prime_numbers_sieve"", ""rag_type_conversions""]",
humaneval_14,HumanEval,A_easy,openai/gpt-oss-20b,S3,2,True,,666,166,38.48,35728.16,35766.64,6.66e-05,0.1021,"[""fs_602"", ""fs_732""]","[""rag_string_manipulation"", ""rag_regex_patterns"", ""rag_sorting_custom_keys""]",
humaneval_15,HumanEval,A_easy,openai/gpt-oss-20b,S3,2,True,,727,181,36.36,883.49,919.85,7.26e-05,0.0801,"[""fs_619"", ""fs_732""]","[""rag_regex_patterns"", ""rag_string_manipulation"", ""rag_type_conversions""]",
humaneval_16,HumanEval,A_easy,openai/gpt-oss-20b,S3,2,True,,682,176,48.83,637.5,686.33,6.86e-05,0.1045,"[""fs_602"", ""fs_760""]","[""rag_hashmap_counter"", ""rag_string_manipulation"", ""rag_regex_patterns""]",
humaneval_17,HumanEval,A_easy,openai/gpt-oss-20b,S3,2,True,,849,320,59.21,754.93,814.14,9.35e-05,0.1139,"[""fs_603"", ""fs_629""]","[""rag_hashmap_counter"", ""rag_collections_deque"", ""rag_edge_cases_checklist""]",
humaneval_18,HumanEval,A_easy,openai/gpt-oss-20b,S3,2,True,,756,284,82.86,465.04,547.9,8.32e-05,0.1024,"[""fs_602"", ""fs_758""]","[""rag_hashmap_counter"", ""rag_string_manipulation"", ""rag_regex_patterns""]",
humaneval_19,HumanEval,A_easy,openai/gpt-oss-20b,S3,2,True,,777,354,100.41,527.33,627.74,9.05e-05,0.1127,"[""fs_749"", ""fs_755""]","[""rag_sorting_custom_keys"", ""rag_heap_priority_queue"", ""rag_type_conversions""]",
humaneval_32,HumanEval,D_hard,openai/gpt-oss-20b,S3,2,False,runtime_error,990,782,169.57,1820.23,1989.8,0.0001418,0.141,"[""fs_632"", ""fs_633""]","[""rag_bit_manipulation"", ""rag_edge_cases_checklist"", ""rag_type_conversions""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmpzp6ju3o8.py"", line 52, in <module>
    check(find_zero)
    ~~~~~^^^^^^^^^^^
  File ""C:\Users\dell\AppData\Local\Temp\tmp"
humaneval_36,HumanEval,D_hard,openai/gpt-oss-20b,S3,2,True,,849,658,40.4,1202.26,1242.66,0.0001206,0.0716,"[""fs_603"", ""fs_605""]","[""rag_type_conversions"", ""rag_bit_manipulation"", ""rag_math_gcd_lcm""]",
humaneval_39,HumanEval,D_hard,openai/gpt-oss-20b,S3,2,True,,909,537,40.7,991.74,1032.44,0.0001157,0.0922,"[""fs_605"", ""fs_603""]","[""rag_prime_numbers_sieve"", ""rag_type_conversions"", ""rag_math_gcd_lcm""]",
mbpp_56,MBPP,D_hard,openai/gpt-oss-20b,S3,2,False,runtime_error,710,263,26.04,694.8,720.84,7.78e-05,0.1133,"[""fs_755"", ""fs_629""]","[""rag_bit_manipulation"", ""rag_sorting_custom_keys"", ""rag_type_conversions""]","Traceback (most recent call last):
  File ""C:\Users\dell\AppData\Local\Temp\tmp41kj27ph.py"", line 8, in <module>
    assert check(70) == False
           ^^^^^
NameError: name 'check' is not defined"
